"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Births
	"Arizona"	"04"	"2018"	"2018"	"July"	"7"	6852
	"Arizona"	"04"	"2018"	"2018"	"August"	"8"	7314
	"Arizona"	"04"	"2018"	"2018"	"September"	"9"	7117
	"Arizona"	"04"	"2018"	"2018"	"October"	"10"	7150
	"Arizona"	"04"	"2018"	"2018"	"November"	"11"	6814
	"Arizona"	"04"	"2018"	"2018"	"December"	"12"	6835
	"Arkansas"	"05"	"2007"	"2007"	"January"	"1"	3521
	"Arkansas"	"05"	"2007"	"2007"	"February"	"2"	3178
	"Arkansas"	"05"	"2007"	"2007"	"March"	"3"	3451
	"Arkansas"	"05"	"2007"	"2007"	"April"	"4"	3153
	"Arkansas"	"05"	"2007"	"2007"	"May"	"5"	3456
	"Arkansas"	"05"	"2007"	"2007"	"June"	"6"	3391
	"Arkansas"	"05"	"2007"	"2007"	"July"	"7"	3642
	"Arkansas"	"05"	"2007"	"2007"	"August"	"8"	3713
	"Arkansas"	"05"	"2007"	"2007"	"September"	"9"	3330
	"Arkansas"	"05"	"2007"	"2007"	"October"	"10"	3566
	"Arkansas"	"05"	"2007"	"2007"	"November"	"11"	3448
	"Arkansas"	"05"	"2007"	"2007"	"December"	"12"	3529
	"Arkansas"	"05"	"2008"	"2008"	"January"	"1"	3528
	"Arkansas"	"05"	"2008"	"2008"	"February"	"2"	3284
	"Arkansas"	"05"	"2008"	"2008"	"March"	"3"	3394
	"Arkansas"	"05"	"2008"	"2008"	"April"	"4"	3261
	"Arkansas"	"05"	"2008"	"2008"	"May"	"5"	3249
	"Arkansas"	"05"	"2008"	"2008"	"June"	"6"	3267
	"Arkansas"	"05"	"2008"	"2008"	"July"	"7"	3512
	"Arkansas"	"05"	"2008"	"2008"	"August"	"8"	3675
	"Arkansas"	"05"	"2008"	"2008"	"September"	"9"	3466
	"Arkansas"	"05"	"2008"	"2008"	"October"	"10"	3349
	"Arkansas"	"05"	"2008"	"2008"	"November"	"11"	3134
	"Arkansas"	"05"	"2008"	"2008"	"December"	"12"	3550
	"Arkansas"	"05"	"2009"	"2009"	"January"	"1"	3274
	"Arkansas"	"05"	"2009"	"2009"	"February"	"2"	3069
	"Arkansas"	"05"	"2009"	"2009"	"March"	"3"	3287
	"Arkansas"	"05"	"2009"	"2009"	"April"	"4"	3197
	"Arkansas"	"05"	"2009"	"2009"	"May"	"5"	3041
	"Arkansas"	"05"	"2009"	"2009"	"June"	"6"	3317
	"Arkansas"	"05"	"2009"	"2009"	"July"	"7"	3564
	"Arkansas"	"05"	"2009"	"2009"	"August"	"8"	3503
	"Arkansas"	"05"	"2009"	"2009"	"September"	"9"	3544
	"Arkansas"	"05"	"2009"	"2009"	"October"	"10"	3483
	"Arkansas"	"05"	"2009"	"2009"	"November"	"11"	3123
	"Arkansas"	"05"	"2009"	"2009"	"December"	"12"	3406
	"Arkansas"	"05"	"2010"	"2010"	"January"	"1"	3067
	"Arkansas"	"05"	"2010"	"2010"	"February"	"2"	2907
	"Arkansas"	"05"	"2010"	"2010"	"March"	"3"	3174
	"Arkansas"	"05"	"2010"	"2010"	"April"	"4"	3148
	"Arkansas"	"05"	"2010"	"2010"	"May"	"5"	3062
	"Arkansas"	"05"	"2010"	"2010"	"June"	"6"	3242
	"Arkansas"	"05"	"2010"	"2010"	"July"	"7"	3298
	"Arkansas"	"05"	"2010"	"2010"	"August"	"8"	3367
	"Arkansas"	"05"	"2010"	"2010"	"September"	"9"	3558
	"Arkansas"	"05"	"2010"	"2010"	"October"	"10"	3204
	"Arkansas"	"05"	"2010"	"2010"	"November"	"11"	3189
	"Arkansas"	"05"	"2010"	"2010"	"December"	"12"	3324
	"Arkansas"	"05"	"2011"	"2011"	"January"	"1"	3124
	"Arkansas"	"05"	"2011"	"2011"	"February"	"2"	2928
	"Arkansas"	"05"	"2011"	"2011"	"March"	"3"	3183
	"Arkansas"	"05"	"2011"	"2011"	"April"	"4"	2911
	"Arkansas"	"05"	"2011"	"2011"	"May"	"5"	3048
	"Arkansas"	"05"	"2011"	"2011"	"June"	"6"	3328
	"Arkansas"	"05"	"2011"	"2011"	"July"	"7"	3358
	"Arkansas"	"05"	"2011"	"2011"	"August"	"8"	3609
	"Arkansas"	"05"	"2011"	"2011"	"September"	"9"	3437
	"Arkansas"	"05"	"2011"	"2011"	"October"	"10"	3274
	"Arkansas"	"05"	"2011"	"2011"	"November"	"11"	3187
	"Arkansas"	"05"	"2011"	"2011"	"December"	"12"	3328
	"Arkansas"	"05"	"2012"	"2012"	"January"	"1"	3062
	"Arkansas"	"05"	"2012"	"2012"	"February"	"2"	3068
	"Arkansas"	"05"	"2012"	"2012"	"March"	"3"	3039
	"Arkansas"	"05"	"2012"	"2012"	"April"	"4"	2901
	"Arkansas"	"05"	"2012"	"2012"	"May"	"5"	3157
	"Arkansas"	"05"	"2012"	"2012"	"June"	"6"	3194
	"Arkansas"	"05"	"2012"	"2012"	"July"	"7"	3377
	"Arkansas"	"05"	"2012"	"2012"	"August"	"8"	3561
	"Arkansas"	"05"	"2012"	"2012"	"September"	"9"	3169
	"Arkansas"	"05"	"2012"	"2012"	"October"	"10"	3471
	"Arkansas"	"05"	"2012"	"2012"	"November"	"11"	3178
	"Arkansas"	"05"	"2012"	"2012"	"December"	"12"	3170
	"Arkansas"	"05"	"2013"	"2013"	"January"	"1"	3188
	"Arkansas"	"05"	"2013"	"2013"	"February"	"2"	2874
	"Arkansas"	"05"	"2013"	"2013"	"March"	"3"	2983
	"Arkansas"	"05"	"2013"	"2013"	"April"	"4"	2971
	"Arkansas"	"05"	"2013"	"2013"	"May"	"5"	3098
	"Arkansas"	"05"	"2013"	"2013"	"June"	"6"	2950
	"Arkansas"	"05"	"2013"	"2013"	"July"	"7"	3368
	"Arkansas"	"05"	"2013"	"2013"	"August"	"8"	3475
	"Arkansas"	"05"	"2013"	"2013"	"September"	"9"	3289
	"Arkansas"	"05"	"2013"	"2013"	"October"	"10"	3247
	"Arkansas"	"05"	"2013"	"2013"	"November"	"11"	2992
	"Arkansas"	"05"	"2013"	"2013"	"December"	"12"	3397
	"Arkansas"	"05"	"2014"	"2014"	"January"	"1"	3228
	"Arkansas"	"05"	"2014"	"2014"	"February"	"2"	2888
	"Arkansas"	"05"	"2014"	"2014"	"March"	"3"	3046
	"Arkansas"	"05"	"2014"	"2014"	"April"	"4"	3088
	"Arkansas"	"05"	"2014"	"2014"	"May"	"5"	3146
	"Arkansas"	"05"	"2014"	"2014"	"June"	"6"	3085
	"Arkansas"	"05"	"2014"	"2014"	"July"	"7"	3310
	"Arkansas"	"05"	"2014"	"2014"	"August"	"8"	3393
	"Arkansas"	"05"	"2014"	"2014"	"September"	"9"	3264
	"Arkansas"	"05"	"2014"	"2014"	"October"	"10"	3412
	"Arkansas"	"05"	"2014"	"2014"	"November"	"11"	3177
	"Arkansas"	"05"	"2014"	"2014"	"December"	"12"	3474
	"Arkansas"	"05"	"2015"	"2015"	"January"	"1"	3228
	"Arkansas"	"05"	"2015"	"2015"	"February"	"2"	2830
	"Arkansas"	"05"	"2015"	"2015"	"March"	"3"	3216
	"Arkansas"	"05"	"2015"	"2015"	"April"	"4"	3188
	"Arkansas"	"05"	"2015"	"2015"	"May"	"5"	3168
	"Arkansas"	"05"	"2015"	"2015"	"June"	"6"	3134
	"Arkansas"	"05"	"2015"	"2015"	"July"	"7"	3473
	"Arkansas"	"05"	"2015"	"2015"	"August"	"8"	3443
	"Arkansas"	"05"	"2015"	"2015"	"September"	"9"	3304
	"Arkansas"	"05"	"2015"	"2015"	"October"	"10"	3296
	"Arkansas"	"05"	"2015"	"2015"	"November"	"11"	3156
	"Arkansas"	"05"	"2015"	"2015"	"December"	"12"	3450
	"Arkansas"	"05"	"2016"	"2016"	"January"	"1"	3068
	"Arkansas"	"05"	"2016"	"2016"	"February"	"2"	2997
	"Arkansas"	"05"	"2016"	"2016"	"March"	"3"	3200
	"Arkansas"	"05"	"2016"	"2016"	"April"	"4"	2951
	"Arkansas"	"05"	"2016"	"2016"	"May"	"5"	3033
	"Arkansas"	"05"	"2016"	"2016"	"June"	"6"	3237
	"Arkansas"	"05"	"2016"	"2016"	"July"	"7"	3414
	"Arkansas"	"05"	"2016"	"2016"	"August"	"8"	3532
	"Arkansas"	"05"	"2016"	"2016"	"September"	"9"	3358
	"Arkansas"	"05"	"2016"	"2016"	"October"	"10"	3119
	"Arkansas"	"05"	"2016"	"2016"	"November"	"11"	3140
	"Arkansas"	"05"	"2016"	"2016"	"December"	"12"	3225
	"Arkansas"	"05"	"2017"	"2017"	"January"	"1"	3158
	"Arkansas"	"05"	"2017"	"2017"	"February"	"2"	2792
	"Arkansas"	"05"	"2017"	"2017"	"March"	"3"	3053
	"Arkansas"	"05"	"2017"	"2017"	"April"	"4"	2783
	"Arkansas"	"05"	"2017"	"2017"	"May"	"5"	3027
	"Arkansas"	"05"	"2017"	"2017"	"June"	"6"	3087
	"Arkansas"	"05"	"2017"	"2017"	"July"	"7"	3323
	"Arkansas"	"05"	"2017"	"2017"	"August"	"8"	3614
	"Arkansas"	"05"	"2017"	"2017"	"September"	"9"	3285
	"Arkansas"	"05"	"2017"	"2017"	"October"	"10"	3124
	"Arkansas"	"05"	"2017"	"2017"	"November"	"11"	3170
	"Arkansas"	"05"	"2017"	"2017"	"December"	"12"	3104
	"Arkansas"	"05"	"2018"	"2018"	"January"	"1"	3110
	"Arkansas"	"05"	"2018"	"2018"	"February"	"2"	2803
	"Arkansas"	"05"	"2018"	"2018"	"March"	"3"	3047
	"Arkansas"	"05"	"2018"	"2018"	"April"	"4"	2830
	"Arkansas"	"05"	"2018"	"2018"	"May"	"5"	3172
	"Arkansas"	"05"	"2018"	"2018"	"June"	"6"	3003
	"Arkansas"	"05"	"2018"	"2018"	"July"	"7"	3246
	"Arkansas"	"05"	"2018"	"2018"	"August"	"8"	3400
	"Arkansas"	"05"	"2018"	"2018"	"September"	"9"	3101
	"Arkansas"	"05"	"2018"	"2018"	"October"	"10"	3248
	"Arkansas"	"05"	"2018"	"2018"	"November"	"11"	2958
	"Arkansas"	"05"	"2018"	"2018"	"December"	"12"	3100
	"California"	"06"	"2007"	"2007"	"January"	"1"	46313
	"California"	"06"	"2007"	"2007"	"February"	"2"	41843
	"California"	"06"	"2007"	"2007"	"March"	"3"	46717
	"California"	"06"	"2007"	"2007"	"April"	"4"	43285
	"California"	"06"	"2007"	"2007"	"May"	"5"	46582
	"California"	"06"	"2007"	"2007"	"June"	"6"	46691
	"California"	"06"	"2007"	"2007"	"July"	"7"	49684
	"California"	"06"	"2007"	"2007"	"August"	"8"	51747
	"California"	"06"	"2007"	"2007"	"September"	"9"	49746
	"California"	"06"	"2007"	"2007"	"October"	"10"	49830
	"California"	"06"	"2007"	"2007"	"November"	"11"	47197
	"California"	"06"	"2007"	"2007"	"December"	"12"	46779
	"California"	"06"	"2008"	"2008"	"January"	"1"	46653
	"California"	"06"	"2008"	"2008"	"February"	"2"	44089
	"California"	"06"	"2008"	"2008"	"March"	"3"	45337
	"California"	"06"	"2008"	"2008"	"April"	"4"	44242
	"California"	"06"	"2008"	"2008"	"May"	"5"	45886
	"California"	"06"	"2008"	"2008"	"June"	"6"	44733
	"California"	"06"	"2008"	"2008"	"July"	"7"	48897
	"California"	"06"	"2008"	"2008"	"August"	"8"	48766
	"California"	"06"	"2008"	"2008"	"September"	"9"	47775
	"California"	"06"	"2008"	"2008"	"October"	"10"	46684
	"California"	"06"	"2008"	"2008"	"November"	"11"	42839
	"California"	"06"	"2008"	"2008"	"December"	"12"	45878
	"California"	"06"	"2009"	"2009"	"January"	"1"	44196
	"California"	"06"	"2009"	"2009"	"February"	"2"	40339
	"California"	"06"	"2009"	"2009"	"March"	"3"	44223
	"California"	"06"	"2009"	"2009"	"April"	"4"	42396
	"California"	"06"	"2009"	"2009"	"May"	"5"	43150
	"California"	"06"	"2009"	"2009"	"June"	"6"	43112
	"California"	"06"	"2009"	"2009"	"July"	"7"	46237
	"California"	"06"	"2009"	"2009"	"August"	"8"	46330
	"California"	"06"	"2009"	"2009"	"September"	"9"	47003
	"California"	"06"	"2009"	"2009"	"October"	"10"	45135
	"California"	"06"	"2009"	"2009"	"November"	"11"	41371
	"California"	"06"	"2009"	"2009"	"December"	"12"	43528
	"California"	"06"	"2010"	"2010"	"January"	"1"	41929
	"California"	"06"	"2010"	"2010"	"February"	"2"	38354
	"California"	"06"	"2010"	"2010"	"March"	"3"	42796
	"California"	"06"	"2010"	"2010"	"April"	"4"	40522
	"California"	"06"	"2010"	"2010"	"May"	"5"	41259
	"California"	"06"	"2010"	"2010"	"June"	"6"	41500
	"California"	"06"	"2010"	"2010"	"July"	"7"	43729
	"California"	"06"	"2010"	"2010"	"August"	"8"	45028
	"California"	"06"	"2010"	"2010"	"September"	"9"	45376
	"California"	"06"	"2010"	"2010"	"October"	"10"	44105
	"California"	"06"	"2010"	"2010"	"November"	"11"	42022
	"California"	"06"	"2010"	"2010"	"December"	"12"	43578
	"California"	"06"	"2011"	"2011"	"January"	"1"	41317
	"California"	"06"	"2011"	"2011"	"February"	"2"	38209
	"California"	"06"	"2011"	"2011"	"March"	"3"	42384
	"California"	"06"	"2011"	"2011"	"April"	"4"	40373
	"California"	"06"	"2011"	"2011"	"May"	"5"	41510
	"California"	"06"	"2011"	"2011"	"June"	"6"	42085
	"California"	"06"	"2011"	"2011"	"July"	"7"	43115
	"California"	"06"	"2011"	"2011"	"August"	"8"	45033
	"California"	"06"	"2011"	"2011"	"September"	"9"	43565
	"California"	"06"	"2011"	"2011"	"October"	"10"	42100
	"California"	"06"	"2011"	"2011"	"November"	"11"	40888
	"California"	"06"	"2011"	"2011"	"December"	"12"	41541
	"California"	"06"	"2012"	"2012"	"January"	"1"	40219
	"California"	"06"	"2012"	"2012"	"February"	"2"	38631
	"California"	"06"	"2012"	"2012"	"March"	"3"	41414
	"California"	"06"	"2012"	"2012"	"April"	"4"	38791
	"California"	"06"	"2012"	"2012"	"May"	"5"	41300
	"California"	"06"	"2012"	"2012"	"June"	"6"	40792
	"California"	"06"	"2012"	"2012"	"July"	"7"	43386
	"California"	"06"	"2012"	"2012"	"August"	"8"	46031
	"California"	"06"	"2012"	"2012"	"September"	"9"	44675
	"California"	"06"	"2012"	"2012"	"October"	"10"	44691
	"California"	"06"	"2012"	"2012"	"November"	"11"	42109
	"California"	"06"	"2012"	"2012"	"December"	"12"	41716
	"California"	"06"	"2013"	"2013"	"January"	"1"	41251
	"California"	"06"	"2013"	"2013"	"February"	"2"	36711
	"California"	"06"	"2013"	"2013"	"March"	"3"	40704
	"California"	"06"	"2013"	"2013"	"April"	"4"	38794
	"California"	"06"	"2013"	"2013"	"May"	"5"	40516
	"California"	"06"	"2013"	"2013"	"June"	"6"	39006
	"California"	"06"	"2013"	"2013"	"July"	"7"	42692
	"California"	"06"	"2013"	"2013"	"August"	"8"	44888
	"California"	"06"	"2013"	"2013"	"September"	"9"	43804
	"California"	"06"	"2013"	"2013"	"October"	"10"	43653
	"California"	"06"	"2013"	"2013"	"November"	"11"	40673
	"California"	"06"	"2013"	"2013"	"December"	"12"	42013
	"California"	"06"	"2014"	"2014"	"January"	"1"	41043
	"California"	"06"	"2014"	"2014"	"February"	"2"	37359
	"California"	"06"	"2014"	"2014"	"March"	"3"	40680
	"California"	"06"	"2014"	"2014"	"April"	"4"	39912
	"California"	"06"	"2014"	"2014"	"May"	"5"	41668
	"California"	"06"	"2014"	"2014"	"June"	"6"	40497
	"California"	"06"	"2014"	"2014"	"July"	"7"	44619
	"California"	"06"	"2014"	"2014"	"August"	"8"	44821
	"California"	"06"	"2014"	"2014"	"September"	"9"	45004
	"California"	"06"	"2014"	"2014"	"October"	"10"	43881
	"California"	"06"	"2014"	"2014"	"November"	"11"	41081
	"California"	"06"	"2014"	"2014"	"December"	"12"	42314
	"California"	"06"	"2015"	"2015"	"January"	"1"	40959
	"California"	"06"	"2015"	"2015"	"February"	"2"	37306
	"California"	"06"	"2015"	"2015"	"March"	"3"	40926
	"California"	"06"	"2015"	"2015"	"April"	"4"	39162
	"California"	"06"	"2015"	"2015"	"May"	"5"	40375
	"California"	"06"	"2015"	"2015"	"June"	"6"	39877
	"California"	"06"	"2015"	"2015"	"July"	"7"	43116
	"California"	"06"	"2015"	"2015"	"August"	"8"	43727
	"California"	"06"	"2015"	"2015"	"September"	"9"	43569
	"California"	"06"	"2015"	"2015"	"October"	"10"	41997
	"California"	"06"	"2015"	"2015"	"November"	"11"	39734
	"California"	"06"	"2015"	"2015"	"December"	"12"	41000
	"California"	"06"	"2016"	"2016"	"January"	"1"	39350
	"California"	"06"	"2016"	"2016"	"February"	"2"	37794
	"California"	"06"	"2016"	"2016"	"March"	"3"	40874
	"California"	"06"	"2016"	"2016"	"April"	"4"	38624
	"California"	"06"	"2016"	"2016"	"May"	"5"	39564
	"California"	"06"	"2016"	"2016"	"June"	"6"	39774
	"California"	"06"	"2016"	"2016"	"July"	"7"	41059
	"California"	"06"	"2016"	"2016"	"August"	"8"	45033
	"California"	"06"	"2016"	"2016"	"September"	"9"	44222
	"California"	"06"	"2016"	"2016"	"October"	"10"	42247
	"California"	"06"	"2016"	"2016"	"November"	"11"	39932
	"California"	"06"	"2016"	"2016"	"December"	"12"	40354
	"California"	"06"	"2017"	"2017"	"January"	"1"	39362
	"California"	"06"	"2017"	"2017"	"February"	"2"	36002
	"California"	"06"	"2017"	"2017"	"March"	"3"	39133
	"California"	"06"	"2017"	"2017"	"April"	"4"	36974
	"California"	"06"	"2017"	"2017"	"May"	"5"	39400
	"California"	"06"	"2017"	"2017"	"June"	"6"	38955
	"California"	"06"	"2017"	"2017"	"July"	"7"	40475
	"California"	"06"	"2017"	"2017"	"August"	"8"	42231
	"California"	"06"	"2017"	"2017"	"September"	"9"	41475
	"California"	"06"	"2017"	"2017"	"October"	"10"	40410
	"California"	"06"	"2017"	"2017"	"November"	"11"	38814
	"California"	"06"	"2017"	"2017"	"December"	"12"	38427
	"California"	"06"	"2018"	"2018"	"January"	"1"	38186
	"California"	"06"	"2018"	"2018"	"February"	"2"	34467
	"California"	"06"	"2018"	"2018"	"March"	"3"	37811
	"California"	"06"	"2018"	"2018"	"April"	"4"	35583
	"California"	"06"	"2018"	"2018"	"May"	"5"	37390
	"California"	"06"	"2018"	"2018"	"June"	"6"	36700
	"California"	"06"	"2018"	"2018"	"July"	"7"	39606
	"California"	"06"	"2018"	"2018"	"August"	"8"	41105
	"California"	"06"	"2018"	"2018"	"September"	"9"	39081
	"California"	"06"	"2018"	"2018"	"October"	"10"	39295
	"California"	"06"	"2018"	"2018"	"November"	"11"	38107
	"California"	"06"	"2018"	"2018"	"December"	"12"	37589
	"Colorado"	"08"	"2007"	"2007"	"January"	"1"	5795
	"Colorado"	"08"	"2007"	"2007"	"February"	"2"	5345
	"Colorado"	"08"	"2007"	"2007"	"March"	"3"	6042
	"Colorado"	"08"	"2007"	"2007"	"April"	"4"	5657
	"Colorado"	"08"	"2007"	"2007"	"May"	"5"	6150
	"Colorado"	"08"	"2007"	"2007"	"June"	"6"	5969
	"Colorado"	"08"	"2007"	"2007"	"July"	"7"	6163
	"Colorado"	"08"	"2007"	"2007"	"August"	"8"	6268
	"Colorado"	"08"	"2007"	"2007"	"September"	"9"	5960
	"Colorado"	"08"	"2007"	"2007"	"October"	"10"	6051
	"Colorado"	"08"	"2007"	"2007"	"November"	"11"	5737
	"Colorado"	"08"	"2007"	"2007"	"December"	"12"	5672
	"Colorado"	"08"	"2008"	"2008"	"January"	"1"	5753
	"Colorado"	"08"	"2008"	"2008"	"February"	"2"	5308
	"Colorado"	"08"	"2008"	"2008"	"March"	"3"	5945
	"Colorado"	"08"	"2008"	"2008"	"April"	"4"	5845
	"Colorado"	"08"	"2008"	"2008"	"May"	"5"	6136
	"Colorado"	"08"	"2008"	"2008"	"June"	"6"	5904
	"Colorado"	"08"	"2008"	"2008"	"July"	"7"	6310
	"Colorado"	"08"	"2008"	"2008"	"August"	"8"	6095
	"Colorado"	"08"	"2008"	"2008"	"September"	"9"	6015
	"Colorado"	"08"	"2008"	"2008"	"October"	"10"	5670
	"Colorado"	"08"	"2008"	"2008"	"November"	"11"	5357
	"Colorado"	"08"	"2008"	"2008"	"December"	"12"	5693
	"Colorado"	"08"	"2009"	"2009"	"January"	"1"	5409
	"Colorado"	"08"	"2009"	"2009"	"February"	"2"	5310
	"Colorado"	"08"	"2009"	"2009"	"March"	"3"	5752
	"Colorado"	"08"	"2009"	"2009"	"April"	"4"	5746
	"Colorado"	"08"	"2009"	"2009"	"May"	"5"	6023
	"Colorado"	"08"	"2009"	"2009"	"June"	"6"	5762
	"Colorado"	"08"	"2009"	"2009"	"July"	"7"	6116
	"Colorado"	"08"	"2009"	"2009"	"August"	"8"	5992
	"Colorado"	"08"	"2009"	"2009"	"September"	"9"	6025
	"Colorado"	"08"	"2009"	"2009"	"October"	"10"	5675
	"Colorado"	"08"	"2009"	"2009"	"November"	"11"	5256
	"Colorado"	"08"	"2009"	"2009"	"December"	"12"	5562
	"Colorado"	"08"	"2010"	"2010"	"January"	"1"	5263
	"Colorado"	"08"	"2010"	"2010"	"February"	"2"	4969
	"Colorado"	"08"	"2010"	"2010"	"March"	"3"	5685
	"Colorado"	"08"	"2010"	"2010"	"April"	"4"	5545
	"Colorado"	"08"	"2010"	"2010"	"May"	"5"	5627
	"Colorado"	"08"	"2010"	"2010"	"June"	"6"	5618
	"Colorado"	"08"	"2010"	"2010"	"July"	"7"	5772
	"Colorado"	"08"	"2010"	"2010"	"August"	"8"	5853
	"Colorado"	"08"	"2010"	"2010"	"September"	"9"	5857
	"Colorado"	"08"	"2010"	"2010"	"October"	"10"	5523
	"Colorado"	"08"	"2010"	"2010"	"November"	"11"	5321
	"Colorado"	"08"	"2010"	"2010"	"December"	"12"	5322
	"Colorado"	"08"	"2011"	"2011"	"January"	"1"	5075
	"Colorado"	"08"	"2011"	"2011"	"February"	"2"	4774
	"Colorado"	"08"	"2011"	"2011"	"March"	"3"	5626
	"Colorado"	"08"	"2011"	"2011"	"April"	"4"	5490
	"Colorado"	"08"	"2011"	"2011"	"May"	"5"	5619
	"Colorado"	"08"	"2011"	"2011"	"June"	"6"	5704
	"Colorado"	"08"	"2011"	"2011"	"July"	"7"	5758
	"Colorado"	"08"	"2011"	"2011"	"August"	"8"	5781
	"Colorado"	"08"	"2011"	"2011"	"September"	"9"	5564
	"Colorado"	"08"	"2011"	"2011"	"October"	"10"	5248
	"Colorado"	"08"	"2011"	"2011"	"November"	"11"	5147
	"Colorado"	"08"	"2011"	"2011"	"December"	"12"	5269
	"Colorado"	"08"	"2012"	"2012"	"January"	"1"	5226
	"Colorado"	"08"	"2012"	"2012"	"February"	"2"	4993
	"Colorado"	"08"	"2012"	"2012"	"March"	"3"	5385
	"Colorado"	"08"	"2012"	"2012"	"April"	"4"	5307
	"Colorado"	"08"	"2012"	"2012"	"May"	"5"	5555
	"Colorado"	"08"	"2012"	"2012"	"June"	"6"	5508
	"Colorado"	"08"	"2012"	"2012"	"July"	"7"	5644
	"Colorado"	"08"	"2012"	"2012"	"August"	"8"	6029
	"Colorado"	"08"	"2012"	"2012"	"September"	"9"	5584
	"Colorado"	"08"	"2012"	"2012"	"October"	"10"	5594
	"Colorado"	"08"	"2012"	"2012"	"November"	"11"	5240
	"Colorado"	"08"	"2012"	"2012"	"December"	"12"	5122
	"Colorado"	"08"	"2013"	"2013"	"January"	"1"	5080
	"Colorado"	"08"	"2013"	"2013"	"February"	"2"	4817
	"Colorado"	"08"	"2013"	"2013"	"March"	"3"	5338
	"Colorado"	"08"	"2013"	"2013"	"April"	"4"	5168
	"Colorado"	"08"	"2013"	"2013"	"May"	"5"	5583
	"Colorado"	"08"	"2013"	"2013"	"June"	"6"	5535
	"Colorado"	"08"	"2013"	"2013"	"July"	"7"	5909
	"Colorado"	"08"	"2013"	"2013"	"August"	"8"	5767
	"Colorado"	"08"	"2013"	"2013"	"September"	"9"	5689
	"Colorado"	"08"	"2013"	"2013"	"October"	"10"	5565
	"Colorado"	"08"	"2013"	"2013"	"November"	"11"	5154
	"Colorado"	"08"	"2013"	"2013"	"December"	"12"	5402
	"Colorado"	"08"	"2014"	"2014"	"January"	"1"	5284
	"Colorado"	"08"	"2014"	"2014"	"February"	"2"	4930
	"Colorado"	"08"	"2014"	"2014"	"March"	"3"	5498
	"Colorado"	"08"	"2014"	"2014"	"April"	"4"	5470
	"Colorado"	"08"	"2014"	"2014"	"May"	"5"	5613
	"Colorado"	"08"	"2014"	"2014"	"June"	"6"	5441
	"Colorado"	"08"	"2014"	"2014"	"July"	"7"	5940
	"Colorado"	"08"	"2014"	"2014"	"August"	"8"	5889
	"Colorado"	"08"	"2014"	"2014"	"September"	"9"	5668
	"Colorado"	"08"	"2014"	"2014"	"October"	"10"	5549
	"Colorado"	"08"	"2014"	"2014"	"November"	"11"	5116
	"Colorado"	"08"	"2014"	"2014"	"December"	"12"	5432
	"Colorado"	"08"	"2015"	"2015"	"January"	"1"	5303
	"Colorado"	"08"	"2015"	"2015"	"February"	"2"	4866
	"Colorado"	"08"	"2015"	"2015"	"March"	"3"	5685
	"Colorado"	"08"	"2015"	"2015"	"April"	"4"	5682
	"Colorado"	"08"	"2015"	"2015"	"May"	"5"	5478
	"Colorado"	"08"	"2015"	"2015"	"June"	"6"	5743
	"Colorado"	"08"	"2015"	"2015"	"July"	"7"	5929
	"Colorado"	"08"	"2015"	"2015"	"August"	"8"	5884
	"Colorado"	"08"	"2015"	"2015"	"September"	"9"	5645
	"Colorado"	"08"	"2015"	"2015"	"October"	"10"	5614
	"Colorado"	"08"	"2015"	"2015"	"November"	"11"	5143
	"Colorado"	"08"	"2015"	"2015"	"December"	"12"	5609
	"Colorado"	"08"	"2016"	"2016"	"January"	"1"	5336
	"Colorado"	"08"	"2016"	"2016"	"February"	"2"	4979
	"Colorado"	"08"	"2016"	"2016"	"March"	"3"	5559
	"Colorado"	"08"	"2016"	"2016"	"April"	"4"	5464
	"Colorado"	"08"	"2016"	"2016"	"May"	"5"	5678
	"Colorado"	"08"	"2016"	"2016"	"June"	"6"	5744
	"Colorado"	"08"	"2016"	"2016"	"July"	"7"	5813
	"Colorado"	"08"	"2016"	"2016"	"August"	"8"	6047
	"Colorado"	"08"	"2016"	"2016"	"September"	"9"	5878
	"Colorado"	"08"	"2016"	"2016"	"October"	"10"	5524
	"Colorado"	"08"	"2016"	"2016"	"November"	"11"	5336
	"Colorado"	"08"	"2016"	"2016"	"December"	"12"	5255
	"Colorado"	"08"	"2017"	"2017"	"January"	"1"	4990
	"Colorado"	"08"	"2017"	"2017"	"February"	"2"	4623
	"Colorado"	"08"	"2017"	"2017"	"March"	"3"	5464
	"Colorado"	"08"	"2017"	"2017"	"April"	"4"	5159
	"Colorado"	"08"	"2017"	"2017"	"May"	"5"	5526
	"Colorado"	"08"	"2017"	"2017"	"June"	"6"	5705
	"Colorado"	"08"	"2017"	"2017"	"July"	"7"	5596
	"Colorado"	"08"	"2017"	"2017"	"August"	"8"	5812
	"Colorado"	"08"	"2017"	"2017"	"September"	"9"	5609
	"Colorado"	"08"	"2017"	"2017"	"October"	"10"	5506
	"Colorado"	"08"	"2017"	"2017"	"November"	"11"	5099
	"Colorado"	"08"	"2017"	"2017"	"December"	"12"	5293
	"Colorado"	"08"	"2018"	"2018"	"January"	"1"	5196
	"Colorado"	"08"	"2018"	"2018"	"February"	"2"	4783
	"Colorado"	"08"	"2018"	"2018"	"March"	"3"	5279
	"Colorado"	"08"	"2018"	"2018"	"April"	"4"	5053
	"Colorado"	"08"	"2018"	"2018"	"May"	"5"	5443
