year,location,month,month.number,births,location.type
2011,Amazonas,Oct,10,6772,state
2011,Amazonas,Nov,11,6647,state
2011,Amazonas,Dec,12,6623,state
2012,Amazonas,Jan,1,6611,state
2012,Amazonas,Feb,2,6309,state
2012,Amazonas,Mar,3,6375,state
2012,Amazonas,Apr,4,6091,state
2012,Amazonas,May,5,6286,state
2012,Amazonas,Jun,6,6089,state
2012,Amazonas,Jul,7,6289,state
2012,Amazonas,Aug,8,6648,state
2012,Amazonas,Sept,9,6491,state
2012,Amazonas,Oct,10,6929,state
2012,Amazonas,Nov,11,6616,state
2012,Amazonas,Dec,12,6700,state
2013,Amazonas,Jan,1,6800,state
2013,Amazonas,Feb,2,6004,state
2013,Amazonas,Mar,3,6672,state
2013,Amazonas,Apr,4,6485,state
2013,Amazonas,May,5,6687,state
2013,Amazonas,Jun,6,6292,state
2013,Amazonas,Jul,7,6532,state
2013,Amazonas,Aug,8,6473,state
2013,Amazonas,Sept,9,6909,state
2013,Amazonas,Oct,10,6897,state
2013,Amazonas,Nov,11,6737,state
2013,Amazonas,Dec,12,6553,state
2014,Amazonas,Jan,1,6699,state
2014,Amazonas,Feb,2,6186,state
2014,Amazonas,Mar,3,6831,state
2014,Amazonas,Apr,4,6558,state
2014,Amazonas,May,5,6890,state
2014,Amazonas,Jun,6,6595,state
2014,Amazonas,Jul,7,6678,state
2014,Amazonas,Aug,8,6837,state
2014,Amazonas,Sept,9,6969,state
2014,Amazonas,Oct,10,7162,state
2014,Amazonas,Nov,11,6849,state
2014,Amazonas,Dec,12,6891,state
2015,Amazonas,Jan,1,6876,state
2015,Amazonas,Feb,2,6099,state
2015,Amazonas,Mar,3,6680,state
2015,Amazonas,Apr,4,6691,state
2015,Amazonas,May,5,6784,state
2015,Amazonas,Jun,6,6368,state
2015,Amazonas,Jul,7,6634,state
2015,Amazonas,Aug,8,6720,state
2015,Amazonas,Sept,9,6908,state
2015,Amazonas,Oct,10,6947,state
2015,Amazonas,Nov,11,6668,state
2015,Amazonas,Dec,12,6722,state
2016,Amazonas,Jan,1,6754,state
2016,Amazonas,Feb,2,6226,state
2016,Amazonas,Mar,3,6508,state
2016,Amazonas,Apr,4,6225,state
2016,Amazonas,May,5,6287,state
2016,Amazonas,Jun,6,6044,state
2000,Bahia,Jan,1,19438,state
2000,Bahia,Feb,2,19280,state
2000,Bahia,Mar,3,22268,state
2000,Bahia,Apr,4,20737,state
2000,Bahia,May,5,22538,state
2000,Bahia,Jun,6,21189,state
2000,Bahia,Jul,7,20547,state
2000,Bahia,Aug,8,20145,state
2000,Bahia,Sept,9,19672,state
2000,Bahia,Oct,10,18933,state
2000,Bahia,Nov,11,17345,state
2000,Bahia,Dec,12,17438,state
2001,Bahia,Jan,1,19621,state
2001,Bahia,Feb,2,17767,state
2001,Bahia,Mar,3,21600,state
2001,Bahia,Apr,4,20364,state
2001,Bahia,May,5,21665,state
2001,Bahia,Jun,6,20705,state
2001,Bahia,Jul,7,20002,state
2001,Bahia,Aug,8,19326,state
2001,Bahia,Sept,9,19452,state
2001,Bahia,Oct,10,19279,state
2001,Bahia,Nov,11,18371,state
2001,Bahia,Dec,12,17573,state
2002,Bahia,Jan,1,19678,state
2002,Bahia,Feb,2,18475,state
2002,Bahia,Mar,3,21835,state
2002,Bahia,Apr,4,21455,state
2002,Bahia,May,5,21746,state
2002,Bahia,Jun,6,20169,state
2002,Bahia,Jul,7,20529,state
2002,Bahia,Aug,8,19524,state
2002,Bahia,Sept,9,18916,state
2002,Bahia,Oct,10,18829,state
2002,Bahia,Nov,11,17804,state
2002,Bahia,Dec,12,18415,state
2003,Bahia,Jan,1,20204,state
2003,Bahia,Feb,2,18875,state
2003,Bahia,Mar,3,22817,state
2003,Bahia,Apr,4,21201,state
2003,Bahia,May,5,21759,state
2003,Bahia,Jun,6,20594,state
2003,Bahia,Jul,7,20310,state
2003,Bahia,Aug,8,19536,state
2003,Bahia,Sept,9,19748,state
2003,Bahia,Oct,10,18762,state
2003,Bahia,Nov,11,17738,state
2003,Bahia,Dec,12,17473,state
2004,Bahia,Jan,1,18916,state
2004,Bahia,Feb,2,19084,state
2004,Bahia,Mar,3,22611,state
2004,Bahia,Apr,4,21607,state
2004,Bahia,May,5,21858,state
2004,Bahia,Jun,6,20189,state
2004,Bahia,Jul,7,19652,state
2004,Bahia,Aug,8,18969,state
2004,Bahia,Sept,9,18947,state
2004,Bahia,Oct,10,18220,state
2004,Bahia,Nov,11,17362,state
2004,Bahia,Dec,12,17039,state
2005,Bahia,Jan,1,18622,state
2005,Bahia,Feb,2,18219,state
2005,Bahia,Mar,3,22659,state
2005,Bahia,Apr,4,21000,state
2005,Bahia,May,5,22387,state
2005,Bahia,Jun,6,20796,state
2005,Bahia,Jul,7,19703,state
2005,Bahia,Aug,8,18854,state
2005,Bahia,Sept,9,18514,state
2005,Bahia,Oct,10,17916,state
2005,Bahia,Nov,11,16393,state
2005,Bahia,Dec,12,16002,state
2006,Bahia,Jan,1,17144,state
2006,Bahia,Feb,2,17209,state
2006,Bahia,Mar,3,20647,state
2006,Bahia,Apr,4,19643,state
2006,Bahia,May,5,20992,state
2006,Bahia,Jun,6,19272,state
2006,Bahia,Jul,7,18325,state
2006,Bahia,Aug,8,18178,state
2006,Bahia,Sept,9,18508,state
2006,Bahia,Oct,10,18117,state
2006,Bahia,Nov,11,16072,state
2006,Bahia,Dec,12,16080,state
2007,Bahia,Jan,1,17284,state
2007,Bahia,Feb,2,16710,state
2007,Bahia,Mar,3,21755,state
2007,Bahia,Apr,4,20150,state
2007,Bahia,May,5,20800,state
2007,Bahia,Jun,6,19244,state
2007,Bahia,Jul,7,18827,state
2007,Bahia,Aug,8,18000,state
2007,Bahia,Sept,9,17289,state
2007,Bahia,Oct,10,17093,state
2007,Bahia,Nov,11,16174,state
2007,Bahia,Dec,12,17072,state
2008,Bahia,Jan,1,17782,state
2008,Bahia,Feb,2,17564,state
2008,Bahia,Mar,3,20368,state
2008,Bahia,Apr,4,19481,state
2008,Bahia,May,5,19938,state
2008,Bahia,Jun,6,18681,state
2008,Bahia,Jul,7,18938,state
2008,Bahia,Aug,8,18359,state
2008,Bahia,Sept,9,18200,state
2008,Bahia,Oct,10,18107,state
2008,Bahia,Nov,11,16804,state
2008,Bahia,Dec,12,17478,state
2009,Bahia,Jan,1,17856,state
2009,Bahia,Feb,2,17192,state
2009,Bahia,Mar,3,21592,state
2009,Bahia,Apr,4,20188,state
2009,Bahia,May,5,20134,state
2009,Bahia,Jun,6,18727,state
2009,Bahia,Jul,7,18038,state
2009,Bahia,Aug,8,17441,state
2009,Bahia,Sept,9,17703,state
2009,Bahia,Oct,10,16669,state
2009,Bahia,Nov,11,15961,state
2009,Bahia,Dec,12,16226,state
2010,Bahia,Jan,1,16653,state
2010,Bahia,Feb,2,16699,state
2010,Bahia,Mar,3,20713,state
2010,Bahia,Apr,4,19096,state
2010,Bahia,May,5,19468,state
2010,Bahia,Jun,6,18221,state
2010,Bahia,Jul,7,17590,state
2010,Bahia,Aug,8,17255,state
2010,Bahia,Sept,9,17645,state
2010,Bahia,Oct,10,16862,state
2010,Bahia,Nov,11,16017,state
2010,Bahia,Dec,12,15982,state
2011,Bahia,Jan,1,17022,state
2011,Bahia,Feb,2,16376,state
2011,Bahia,Mar,3,20593,state
2011,Bahia,Apr,4,19238,state
2011,Bahia,May,5,20636,state
2011,Bahia,Jun,6,19357,state
2011,Bahia,Jul,7,17991,state
2011,Bahia,Aug,8,17193,state
2011,Bahia,Sept,9,17301,state
2011,Bahia,Oct,10,17041,state
2011,Bahia,Nov,11,16195,state
2011,Bahia,Dec,12,16089,state
2012,Bahia,Jan,1,16696,state
2012,Bahia,Feb,2,17067,state
2012,Bahia,Mar,3,20084,state
2012,Bahia,Apr,4,18400,state
2012,Bahia,May,5,19283,state
2012,Bahia,Jun,6,18269,state
2012,Bahia,Jul,7,17506,state
2012,Bahia,Aug,8,17060,state
2012,Bahia,Sept,9,16593,state
2012,Bahia,Oct,10,16471,state
2012,Bahia,Nov,11,16175,state
2012,Bahia,Dec,12,16395,state
2013,Bahia,Jan,1,17102,state
2013,Bahia,Feb,2,15779,state
2013,Bahia,Mar,3,18519,state
2013,Bahia,Apr,4,18133,state
2013,Bahia,May,5,19088,state
2013,Bahia,Jun,6,17661,state
2013,Bahia,Jul,7,17328,state
2013,Bahia,Aug,8,16436,state
2013,Bahia,Sept,9,16540,state
2013,Bahia,Oct,10,16336,state
2013,Bahia,Nov,11,14960,state
2013,Bahia,Dec,12,15460,state
2014,Bahia,Jan,1,16142,state
2014,Bahia,Feb,2,16061,state
2014,Bahia,Mar,3,17841,state
2014,Bahia,Apr,4,17749,state
2014,Bahia,May,5,18821,state
2014,Bahia,Jun,6,17381,state
2014,Bahia,Jul,7,17816,state
2014,Bahia,Aug,8,16631,state
2014,Bahia,Sept,9,16743,state
2014,Bahia,Oct,10,16590,state
2014,Bahia,Nov,11,15913,state
2014,Bahia,Dec,12,16346,state
2015,Bahia,Jan,1,16583,state
2015,Bahia,Feb,2,15986,state
2015,Bahia,Mar,3,19501,state
2015,Bahia,Apr,4,18270,state
2015,Bahia,May,5,18933,state
2015,Bahia,Jun,6,18115,state
2015,Bahia,Jul,7,17758,state
2015,Bahia,Aug,8,16696,state
2015,Bahia,Sept,9,17077,state
2015,Bahia,Oct,10,16661,state
2015,Bahia,Nov,11,15558,state
2015,Bahia,Dec,12,15517,state
2016,Bahia,Jan,1,16026,state
2016,Bahia,Feb,2,16044,state
2016,Bahia,Mar,3,18654,state
2016,Bahia,Apr,4,17826,state
2016,Bahia,May,5,19071,state
2016,Bahia,Jun,6,17888,state
2000,Ceará,Jan,1,12100,state
2000,Ceará,Feb,2,11245,state
2000,Ceará,Mar,3,12305,state
2000,Ceará,Apr,4,12792,state
2000,Ceará,May,5,13411,state
2000,Ceará,Jun,6,12401,state
2000,Ceará,Jul,7,12513,state
2000,Ceará,Aug,8,12466,state
2000,Ceará,Sept,9,12160,state
2000,Ceará,Oct,10,11500,state
2000,Ceará,Nov,11,10169,state
2000,Ceará,Dec,12,10331,state
2001,Ceará,Jan,1,12393,state
2001,Ceará,Feb,2,11448,state
2001,Ceará,Mar,3,13203,state
2001,Ceará,Apr,4,12590,state
2001,Ceará,May,5,13235,state
2001,Ceará,Jun,6,12563,state
2001,Ceará,Jul,7,12737,state
2001,Ceará,Aug,8,12524,state
2001,Ceará,Sept,9,12732,state
2001,Ceará,Oct,10,12580,state
2001,Ceará,Nov,11,11898,state
2001,Ceará,Dec,12,11164,state
2002,Ceará,Jan,1,12462,state
2002,Ceará,Feb,2,11277,state
2002,Ceará,Mar,3,13076,state
2002,Ceará,Apr,4,13110,state
2002,Ceará,May,5,13700,state
2002,Ceará,Jun,6,12497,state
2002,Ceará,Jul,7,12136,state
2002,Ceará,Aug,8,11514,state
2002,Ceará,Sept,9,11331,state
2002,Ceará,Oct,10,11551,state
2002,Ceará,Nov,11,10517,state
2002,Ceará,Dec,12,10071,state
2003,Ceará,Jan,1,12092,state
2003,Ceará,Feb,2,11133,state
2003,Ceará,Mar,3,12318,state
2003,Ceará,Apr,4,12199,state
2003,Ceará,May,5,12796,state
2003,Ceará,Jun,6,11765,state
2003,Ceará,Jul,7,12218,state
2003,Ceará,Aug,8,11807,state
2003,Ceará,Sept,9,11606,state
2003,Ceará,Oct,10,11066,state
2003,Ceará,Nov,11,10787,state
2003,Ceará,Dec,12,10296,state
2004,Ceará,Jan,1,11683,state
2004,Ceará,Feb,2,10787,state
2004,Ceará,Mar,3,12153,state
2004,Ceará,Apr,4,12224,state
2004,Ceará,May,5,12415,state
2004,Ceará,Jun,6,11539,state
2004,Ceará,Jul,7,11594,state
2004,Ceará,Aug,8,11483,state
2004,Ceará,Sept,9,11431,state
2004,Ceará,Oct,10,11005,state
2004,Ceará,Nov,11,10770,state
2004,Ceará,Dec,12,10251,state
2005,Ceará,Jan,1,11549,state
2005,Ceará,Feb,2,10369,state
2005,Ceará,Mar,3,12476,state
2005,Ceará,Apr,4,12106,state
2005,Ceará,May,5,12407,state
2005,Ceará,Jun,6,11826,state
2005,Ceará,Jul,7,11866,state
2005,Ceará,Aug,8,12139,state
2005,Ceará,Sept,9,12291,state
2005,Ceará,Oct,10,11936,state
2005,Ceará,Nov,11,10782,state
2005,Ceará,Dec,12,10288,state
2006,Ceará,Jan,1,9908,state
2006,Ceará,Feb,2,9796,state
2006,Ceará,Mar,3,12335,state
2006,Ceará,Apr,4,11965,state
2006,Ceará,May,5,12653,state
2006,Ceará,Jun,6,11999,state
2006,Ceará,Jul,7,11704,state
2006,Ceará,Aug,8,11533,state
2006,Ceará,Sept,9,11075,state
2006,Ceará,Oct,10,11022,state
2006,Ceará,Nov,11,10412,state
2006,Ceará,Dec,12,10618,state
2007,Ceará,Jan,1,10996,state
2007,Ceará,Feb,2,9945,state
2007,Ceará,Mar,3,11807,state
2007,Ceará,Apr,4,11227,state
2007,Ceará,May,5,11530,state
2007,Ceará,Jun,6,11357,state
2007,Ceará,Jul,7,11504,state
2007,Ceará,Aug,8,11757,state
2007,Ceará,Sept,9,11319,state
2007,Ceará,Oct,10,10892,state
2007,Ceará,Nov,11,10447,state
2007,Ceará,Dec,12,11058,state
2008,Ceará,Jan,1,10831,state
2008,Ceará,Feb,2,10194,state
2008,Ceará,Mar,3,11681,state
2008,Ceará,Apr,4,11867,state
2008,Ceará,May,5,12361,state
2008,Ceará,Jun,6,11169,state
2008,Ceará,Jul,7,11527,state
2008,Ceará,Aug,8,11125,state
2008,Ceará,Sept,9,11181,state
2008,Ceará,Oct,10,10854,state
2008,Ceará,Nov,11,9988,state
2008,Ceará,Dec,12,11139,state
2009,Ceará,Jan,1,11397,state
2009,Ceará,Feb,2,10284,state
2009,Ceará,Mar,3,12173,state
2009,Ceará,Apr,4,11753,state
2009,Ceará,May,5,11217,state
2009,Ceará,Jun,6,10885,state
2009,Ceará,Jul,7,10661,state
2009,Ceará,Aug,8,10737,state
2009,Ceará,Sept,9,10611,state
2009,Ceará,Oct,10,10523,state
2009,Ceará,Nov,11,10470,state
2009,Ceará,Dec,12,10682,state
2010,Ceará,Jan,1,10797,state
2010,Ceará,Feb,2,10043,state
2010,Ceará,Mar,3,11674,state
2010,Ceará,Apr,4,11194,state
2010,Ceará,May,5,11258,state
2010,Ceará,Jun,6,10855,state
2010,Ceará,Jul,7,11345,state
2010,Ceará,Aug,8,10931,state
2010,Ceará,Sept,9,10973,state
2010,Ceará,Oct,10,10438,state
2010,Ceará,Nov,11,9790,state
2010,Ceará,Dec,12,9533,state
2011,Ceará,Jan,1,9875,state
2011,Ceará,Feb,2,9355,state
2011,Ceará,Mar,3,11098,state
2011,Ceará,Apr,4,11029,state
2011,Ceará,May,5,11993,state
2011,Ceará,Jun,6,11099,state
2011,Ceará,Jul,7,10974,state
2011,Ceará,Aug,8,10490,state
2011,Ceará,Sept,9,10945,state
2011,Ceará,Oct,10,10676,state
2011,Ceará,Nov,11,10541,state
2011,Ceará,Dec,12,10517,state
2012,Ceará,Jan,1,10821,state
2012,Ceará,Feb,2,10006,state
2012,Ceará,Mar,3,11147,state
2012,Ceará,Apr,4,10875,state
2012,Ceará,May,5,11278,state
2012,Ceará,Jun,6,10384,state
2012,Ceará,Jul,7,10591,state
2012,Ceará,Aug,8,10239,state
2012,Ceará,Sept,9,10742,state
2012,Ceará,Oct,10,10404,state
2012,Ceará,Nov,11,10340,state
2012,Ceará,Dec,12,10041,state
2013,Ceará,Jan,1,10030,state
2013,Ceará,Feb,2,9363,state
2013,Ceará,Mar,3,10661,state
2013,Ceará,Apr,4,10915,state
2013,Ceará,May,5,11561,state
2013,Ceará,Jun,6,10648,state
2013,Ceará,Jul,7,11181,state
2013,Ceará,Aug,8,10727,state
2013,Ceará,Sept,9,10955,state
2013,Ceará,Oct,10,10183,state
2013,Ceará,Nov,11,9506,state
2013,Ceará,Dec,12,9146,state
2014,Ceará,Jan,1,9768,state
2014,Ceará,Feb,2,9484,state
2014,Ceará,Mar,3,10953,state
2014,Ceará,Apr,4,10970,state
2014,Ceará,May,5,11279,state
2014,Ceará,Jun,6,10828,state
2014,Ceará,Jul,7,11201,state
2014,Ceará,Aug,8,10834,state
2014,Ceará,Sept,9,11326,state
2014,Ceará,Oct,10,11067,state
2014,Ceará,Nov,11,10268,state
2014,Ceará,Dec,12,10703,state
2015,Ceará,Jan,1,11013,state
2015,Ceará,Feb,2,9977,state
2015,Ceará,Mar,3,11533,state
2015,Ceará,Apr,4,11450,state
2015,Ceará,May,5,11837,state
2015,Ceará,Jun,6,11166,state
2015,Ceará,Jul,7,10982,state
2015,Ceará,Aug,8,11086,state
2015,Ceará,Sept,9,11463,state
2015,Ceará,Oct,10,11028,state
2015,Ceará,Nov,11,10197,state
2015,Ceará,Dec,12,10784,state
2016,Ceará,Jan,1,10507,state
2016,Ceará,Feb,2,9815,state
2016,Ceará,Mar,3,11308,state
2016,Ceará,Apr,4,11386,state
2016,Ceará,May,5,11403,state
2016,Ceará,Jun,6,11197,state
2000,Distrito Federal,Jan,1,4074,capitol
2000,Distrito Federal,Feb,2,3940,capitol
2000,Distrito Federal,Mar,3,4222,capitol
2000,Distrito Federal,Apr,4,4064,capitol
2000,Distrito Federal,May,5,4352,capitol
2000,Distrito Federal,Jun,6,4135,capitol
2000,Distrito Federal,Jul,7,4067,capitol
2000,Distrito Federal,Aug,8,3900,capitol
2000,Distrito Federal,Sept,9,3920,capitol
2000,Distrito Federal,Oct,10,3858,capitol
2000,Distrito Federal,Nov,11,3705,capitol
2000,Distrito Federal,Dec,12,3754,capitol
2001,Distrito Federal,Jan,1,3967,capitol
2001,Distrito Federal,Feb,2,3678,capitol
2001,Distrito Federal,Mar,3,4140,capitol
2001,Distrito Federal,Apr,4,4045,capitol
2001,Distrito Federal,May,5,4135,capitol
2001,Distrito Federal,Jun,6,3991,capitol
2001,Distrito Federal,Jul,7,3886,capitol
2001,Distrito Federal,Aug,8,3792,capitol
2001,Distrito Federal,Sept,9,3605,capitol
2001,Distrito Federal,Oct,10,3999,capitol
2001,Distrito Federal,Nov,11,3752,capitol
2001,Distrito Federal,Dec,12,3901,capitol
2002,Distrito Federal,Jan,1,3951,capitol
2002,Distrito Federal,Feb,2,3701,capitol
2002,Distrito Federal,Mar,3,4044,capitol
2002,Distrito Federal,Apr,4,3800,capitol
2002,Distrito Federal,May,5,3988,capitol
2002,Distrito Federal,Jun,6,3778,capitol
2002,Distrito Federal,Jul,7,3704,capitol
2002,Distrito Federal,Aug,8,3737,capitol
2002,Distrito Federal,Sept,9,3825,capitol
2002,Distrito Federal,Oct,10,3732,capitol
2002,Distrito Federal,Nov,11,3744,capitol
2002,Distrito Federal,Dec,12,3795,capitol
2003,Distrito Federal,Jan,1,3775,capitol
2003,Distrito Federal,Feb,2,3723,capitol
2003,Distrito Federal,Mar,3,4232,capitol
2003,Distrito Federal,Apr,4,3841,capitol
2003,Distrito Federal,May,5,4015,capitol
2003,Distrito Federal,Jun,6,3944,capitol
2003,Distrito Federal,Jul,7,3847,capitol
2003,Distrito Federal,Aug,8,3816,capitol
2003,Distrito Federal,Sept,9,3897,capitol
2003,Distrito Federal,Oct,10,3642,capitol
2003,Distrito Federal,Nov,11,3592,capitol
2003,Distrito Federal,Dec,12,3773,capitol
2004,Distrito Federal,Jan,1,3841,capitol
2004,Distrito Federal,Feb,2,3784,capitol
2004,Distrito Federal,Mar,3,4282,capitol
2004,Distrito Federal,Apr,4,3851,capitol
2004,Distrito Federal,May,5,3988,capitol
2004,Distrito Federal,Jun,6,3787,capitol
2004,Distrito Federal,Jul,7,3691,capitol
2004,Distrito Federal,Aug,8,3855,capitol
2004,Distrito Federal,Sept,9,3713,capitol
2004,Distrito Federal,Oct,10,3629,capitol
2004,Distrito Federal,Nov,11,3505,capitol
2004,Distrito Federal,Dec,12,3667,capitol
2005,Distrito Federal,Jan,1,3640,capitol
2005,Distrito Federal,Feb,2,3575,capitol
2005,Distrito Federal,Mar,3,4210,capitol
2005,Distrito Federal,Apr,4,3952,capitol
2005,Distrito Federal,May,5,4080,capitol
2005,Distrito Federal,Jun,6,3854,capitol
2005,Distrito Federal,Jul,7,3792,capitol
2005,Distrito Federal,Aug,8,3830,capitol
2005,Distrito Federal,Sept,9,3766,capitol
2005,Distrito Federal,Oct,10,3874,capitol
2005,Distrito Federal,Nov,11,3554,capitol
2005,Distrito Federal,Dec,12,3790,capitol
2006,Distrito Federal,Jan,1,3733,capitol
2006,Distrito Federal,Feb,2,3543,capitol
2006,Distrito Federal,Mar,3,4049,capitol
2006,Distrito Federal,Apr,4,4068,capitol
2006,Distrito Federal,May,5,4083,capitol
2006,Distrito Federal,Jun,6,3622,capitol
2006,Distrito Federal,Jul,7,3833,capitol
2006,Distrito Federal,Aug,8,3659,capitol
2006,Distrito Federal,Sept,9,3756,capitol
2006,Distrito Federal,Oct,10,3705,capitol
2006,Distrito Federal,Nov,11,3493,capitol
2006,Distrito Federal,Dec,12,3608,capitol
2007,Distrito Federal,Jan,1,3846,capitol
2007,Distrito Federal,Feb,2,3459,capitol
2007,Distrito Federal,Mar,3,4109,capitol
2007,Distrito Federal,Apr,4,3944,capitol
2007,Distrito Federal,May,5,3763,capitol
2007,Distrito Federal,Jun,6,3663,capitol
2007,Distrito Federal,Jul,7,3619,capitol
2007,Distrito Federal,Aug,8,3473,capitol
2007,Distrito Federal,Sept,9,3527,capitol
2007,Distrito Federal,Oct,10,3715,capitol
2007,Distrito Federal,Nov,11,3413,capitol
2007,Distrito Federal,Dec,12,3567,capitol
2008,Distrito Federal,Jan,1,3689,capitol
2008,Distrito Federal,Feb,2,3561,capitol
2008,Distrito Federal,Mar,3,3913,capitol
2008,Distrito Federal,Apr,4,3798,capitol
2008,Distrito Federal,May,5,3791,capitol
2008,Distrito Federal,Jun,6,3539,capitol
2008,Distrito Federal,Jul,7,3664,capitol
2008,Distrito Federal,Aug,8,3498,capitol
2008,Distrito Federal,Sept,9,3737,capitol
2008,Distrito Federal,Oct,10,3648,capitol
2008,Distrito Federal,Nov,11,3544,capitol
2008,Distrito Federal,Dec,12,3791,capitol
2009,Distrito Federal,Jan,1,3748,capitol
2009,Distrito Federal,Feb,2,3527,capitol
2009,Distrito Federal,Mar,3,4121,capitol
2009,Distrito Federal,Apr,4,3707,capitol
2009,Distrito Federal,May,5,3650,capitol
2009,Distrito Federal,Jun,6,3460,capitol
2009,Distrito Federal,Jul,7,3632,capitol
2009,Distrito Federal,Aug,8,3562,capitol
2009,Distrito Federal,Sept,9,3806,capitol
2009,Distrito Federal,Oct,10,3566,capitol
2009,Distrito Federal,Nov,11,3606,capitol
2009,Distrito Federal,Dec,12,3547,capitol
2010,Distrito Federal,Jan,1,3799,capitol
2010,Distrito Federal,Feb,2,3544,capitol
2010,Distrito Federal,Mar,3,3918,capitol
2010,Distrito Federal,Apr,4,3901,capitol
2010,Distrito Federal,May,5,3731,capitol
2010,Distrito Federal,Jun,6,3637,capitol
2010,Distrito Federal,Jul,7,3742,capitol
2010,Distrito Federal,Aug,8,3708,capitol
2010,Distrito Federal,Sept,9,3660,capitol
2010,Distrito Federal,Oct,10,3676,capitol
2010,Distrito Federal,Nov,11,3348,capitol
2010,Distrito Federal,Dec,12,3587,capitol
2011,Distrito Federal,Jan,1,3795,capitol
2011,Distrito Federal,Feb,2,3330,capitol
2011,Distrito Federal,Mar,3,3887,capitol
2011,Distrito Federal,Apr,4,3773,capitol
2011,Distrito Federal,May,5,3874,capitol
2011,Distrito Federal,Jun,6,3555,capitol
2011,Distrito Federal,Jul,7,3593,capitol
2011,Distrito Federal,Aug,8,3644,capitol
2011,Distrito Federal,Sept,9,3516,capitol
2011,Distrito Federal,Oct,10,3586,capitol
2011,Distrito Federal,Nov,11,3470,capitol
2011,Distrito Federal,Dec,12,3442,capitol
2012,Distrito Federal,Jan,1,3616,capitol
2012,Distrito Federal,Feb,2,3559,capitol
2012,Distrito Federal,Mar,3,3871,capitol
2012,Distrito Federal,Apr,4,3669,capitol
2012,Distrito Federal,May,5,3731,capitol
2012,Distrito Federal,Jun,6,3570,capitol
2012,Distrito Federal,Jul,7,3555,capitol
2012,Distrito Federal,Aug,8,3722,capitol
2012,Distrito Federal,Sept,9,3574,capitol
2012,Distrito Federal,Oct,10,3609,capitol
2012,Distrito Federal,Nov,11,3510,capitol
2012,Distrito Federal,Dec,12,3511,capitol
2013,Distrito Federal,Jan,1,3769,capitol
2013,Distrito Federal,Feb,2,3479,capitol
2013,Distrito Federal,Mar,3,3942,capitol
2013,Distrito Federal,Apr,4,3798,capitol
2013,Distrito Federal,May,5,4083,capitol
2013,Distrito Federal,Jun,6,3623,capitol
2013,Distrito Federal,Jul,7,3768,capitol
2013,Distrito Federal,Aug,8,3711,capitol
2013,Distrito Federal,Sept,9,3821,capitol
2013,Distrito Federal,Oct,10,3626,capitol
2013,Distrito Federal,Nov,11,3378,capitol
2013,Distrito Federal,Dec,12,3532,capitol
2014,Distrito Federal,Jan,1,3804,capitol
2014,Distrito Federal,Feb,2,3474,capitol
2014,Distrito Federal,Mar,3,3873,capitol
2014,Distrito Federal,Apr,4,3797,capitol
2014,Distrito Federal,May,5,3963,capitol
2014,Distrito Federal,Jun,6,3730,capitol
2014,Distrito Federal,Jul,7,3702,capitol
2014,Distrito Federal,Aug,8,3766,capitol
2014,Distrito Federal,Sept,9,3785,capitol
2014,Distrito Federal,Oct,10,3647,capitol
2014,Distrito Federal,Nov,11,3462,capitol
2014,Distrito Federal,Dec,12,3718,capitol
2015,Distrito Federal,Jan,1,3812,capitol
2015,Distrito Federal,Feb,2,3680,capitol
2015,Distrito Federal,Mar,3,4105,capitol
2015,Distrito Federal,Apr,4,3810,capitol
2015,Distrito Federal,May,5,4167,capitol
2015,Distrito Federal,Jun,6,3760,capitol
2015,Distrito Federal,Jul,7,3862,capitol
2015,Distrito Federal,Aug,8,3777,capitol
2015,Distrito Federal,Sept,9,3965,capitol
2015,Distrito Federal,Oct,10,3762,capitol
2015,Distrito Federal,Nov,11,3666,capitol
2015,Distrito Federal,Dec,12,3756,capitol
2016,Distrito Federal,Jan,1,3817,capitol
2016,Distrito Federal,Feb,2,3781,capitol
2016,Distrito Federal,Mar,3,3956,capitol
2016,Distrito Federal,Apr,4,3743,capitol
2016,Distrito Federal,May,5,3878,capitol
2016,Distrito Federal,Jun,6,3706,capitol
2000,Espírito Santo,Jan,1,4762,state
2000,Espírito Santo,Feb,2,4999,state
2000,Espírito Santo,Mar,3,5303,state
2000,Espírito Santo,Apr,4,5053,state
2000,Espírito Santo,May,5,5456,state
2000,Espírito Santo,Jun,6,5126,state
2000,Espírito Santo,Jul,7,5190,state
2000,Espírito Santo,Aug,8,4875,state
2000,Espírito Santo,Sept,9,4601,state
2000,Espírito Santo,Oct,10,4452,state
2000,Espírito Santo,Nov,11,4247,state
2000,Espírito Santo,Dec,12,4316,state
2001,Espírito Santo,Jan,1,4712,state
2001,Espírito Santo,Feb,2,4697,state
2001,Espírito Santo,Mar,3,5469,state
2001,Espírito Santo,Apr,4,4960,state
2001,Espírito Santo,May,5,5332,state
2001,Espírito Santo,Jun,6,4938,state
2001,Espírito Santo,Jul,7,4845,state
2001,Espírito Santo,Aug,8,4671,state
2001,Espírito Santo,Sept,9,4495,state
2001,Espírito Santo,Oct,10,4421,state
2001,Espírito Santo,Nov,11,4254,state
2001,Espírito Santo,Dec,12,4298,state
2002,Espírito Santo,Jan,1,4493,state
2002,Espírito Santo,Feb,2,4575,state
2002,Espírito Santo,Mar,3,5018,state
2002,Espírito Santo,Apr,4,5107,state
2002,Espírito Santo,May,5,5132,state
2002,Espírito Santo,Jun,6,4802,state
2002,Espírito Santo,Jul,7,4726,state
